,word,total_value
1192,당겨,0.91139543
1193,의사,1.8397022
1194,분무기,0.8913382
1195,새,1.2690581
1196,원래,1.1894605
1197,그래요,1.3494078
1198,문의,1.4523247
1199,외관,1.1386836
1200,케이,0.26799428
1201,스랑,0.08532053
1202,치약,0.9880384
1203,쓴,1.1066452
1204,첫,1.1168827
1205,쓴맛,0.98277664
1206,써서,1.4099064
1207,곱창,1.2024375
1208,냄새,1.4378405
1209,양념,1.2145759
1210,꼼꼼,1.8435017
1211,윗,1.1352888
1212,어는,0.5340593
1213,유액,-0.24145463
1214,종이,1.2383574
1215,조각,1.3362899
1216,바랜,0.9360183
1217,밑그림,-0.18381006
1218,앏지,-0.3466989
1219,질겨,1.2577827
1220,부채살,0.5719704
1221,훨씬,1.2504865
1222,낳,0.7465693
1223,입자,0.99250376
1224,고와,0.11318954
1225,양치,1.0966841
1226,후,1.1173748
1227,개운,1.4939207
1228,무겁,1.3995001
1229,마스크,1.219927
1230,분말,0.57339805
1231,양치질,0.5016578
1232,사탕,1.0011088
1233,열,1.2483604
1234,굵,1.081948
1235,머리통,0.19058578
1236,아라,0.8443533
1237,구워,1.3308865
1238,자르,1.1502417
1239,순간,0.9786326
1240,표면,1.0318869
1241,까맣,0.9027187
1242,변했,1.1283032
1243,굽,0.9677367
1244,속,1.0039302
1245,까매진,-0.31917053
1246,단맛,1.4465799
1247,속상하,1.7262584
1248,결과,1.2260855
1249,레벨,0.4469644
1250,기우뚱,0.22592925
1251,거려,0.6843034
1252,볶음,0.80420125
1253,예정,1.6672382
1254,삐그덕,1.1053354
1255,심해,0.86409694
1256,동봉,1.4563023
1257,된,1.1688786
1258,윤활유,0.025635893
1259,마세요,1.283735
1260,운동,1.1032549
1261,신경,1.7155582
1262,쓰여서,0.6726402
1263,못합니다,1.0413847
1264,편의점,1.1471242
1265,걸로,1.4077774
1266,직접,1.2887396
1267,검색,1.1108972
1268,벌써,1.3171006
1269,질리,1.4067787
1270,카르,-0.5678355
1271,티,1.018604
1272,닌,0.18180686
1273,덕분,0.9025955
1274,땀,1.2262245
1275,잘나,1.2627374
1276,리,0.3113669
1277,챔,0.06065122
1278,털,1.2051728
1279,빠집니다,1.1705294
1280,세탁,1.6479942
1281,세탁물,0.5606363
1282,기겁,0.45013553
1283,는다,0.71282285
1284,가운데,0.99795884
1285,장거리,0.7188072
1286,다녀오,0.71514016
1287,착용,1.4322058
1288,움직이,1.2348907
1289,버클,1.0687536
1290,아래,1.1676677
1291,가슴,1.2402203
1292,쪽,1.0239217
1293,줄,1.1522373
1294,감싸,1.172462
1295,가까운,0.79326653
1296,거리,0.72005844
1297,조개,1.392645
1298,내용물,1.3342547
1299,맞춰서,1.3005319
1300,부위,0.9584652
1301,지방,0.9292237
1302,특히나,0.07277198
1303,제조,1.4422864
1304,일자,0.97343886
1305,개월,1.3592263
1306,나쁩니다,0.9720938
1307,고들빼기,0.11771696
1308,깻잎,1.0515566
1309,좋아하,0.9098243
1310,귀차,1.5065907
1311,요청,1.5461603
1312,합니다만,1.3939794
1313,다신,1.6466966
1314,이러,1.2127285
1315,으시,1.5562878
1316,붓기,0.12206387
1317,빧아요,-0.61099756
1318,얼려,1.1311535
1319,쏠리,0.8423482
1320,힘,1.2027178
1321,아리,0.35662717
1322,신맛,1.416895
1323,무친,-0.147804
1324,산거,1.3058898
1325,버려야,1.7800608
1326,빠짐,1.362579
1327,심합니다,0.92080593
1328,실,1.2017522
1329,보프,-0.14318237
1330,라기,0.67834574
1331,심해서,1.085386
1332,한참,1.2181368
1333,제게,0.6060106
1334,중간중간,0.8313452
1335,올,1.0391345
1336,플,0.77220523
1337,림,0.62119573
1338,드라이브,0.23520996
1339,정전기,1.0259763
1340,쳐도,1.0001347
1341,심한,1.3102764
1342,만지,1.0171152
1343,따닥,-0.41269743
1344,따다닥,-0.12906343
1345,들러붙,0.9732113
1346,어찌,1.2080626
1347,보입니다,1.2740911
1348,연습,1.1320512
1349,바이올린,0.27586913
1350,몰라서,1.2621305
1351,유튜브,1.0077403
1352,영상,0.87162733
1353,송진,0.40047705
1354,법,0.98090756
1355,튜닝,0.52891403
1356,여분,1.1627358
1357,거치대,1.2825329
1358,열전달,0.016231906
1359,괴,0.28013897
1360,주의,1.4331869
1361,셔요,1.4822608
1362,남편,1.233121
1363,줬,1.368708
1364,벗겨졌,0.9252261
1365,필터,0.9974825
1366,마크,0.71942955
1367,괜찬습니다,-0.18173786
1368,빨랐,1.574004
1369,이쁜데,1.2080082
1370,갓,0.7327009
1371,앙고라,0.28648135
1372,빠져요,1.4135375
1373,나와요,1.0667223
1374,아부,0.15588605
1375,조아,1.1068509
1376,보단,1.1696844
1377,써요,1.3680046
1378,ㅠㅠㅠ,1.1199534
1379,왠만해서,0.3819028
1380,표정,0.49115223
1381,일그러져,0.05942089
1382,전력,0.26050165
1383,달려서,0.46348625
1384,깜박거리,-0.27210775
1385,편해요,1.556856
1386,운동화,0.6625405
1387,220,0.8927771
1388,230,1.098505
1389,두벌,0.4877983
1390,산,1.3101978
1391,순,0.9564273
1392,애요,1.4011495
1393,초이스,0.56571394
1394,블랙,1.1240048
1395,한다는,1.0165496
1396,봉지,1.3512825
1397,뜯,1.4978805
1398,머리카락,1.1976672
1399,발견,1.2994008
1400,신혼,0.7632999
1401,유리,1.2356613
1402,썼,1.3005769
1403,거든요,1.1508785
1404,야지,0.84003454
1405,그런,1.4216323
1406,얼굴,1.1252767
1407,꿀,0.9058735
1408,렁,0.15181392
1409,멀미,0.2659067
1410,대충,1.425781
1411,이케아,1.2080742
1412,려구요,1.697209
1413,킹사이즈,1.0582976
1414,그렇게,1.3698027
1415,오늘,1.278494
1416,살짝,1.1852005
1417,니가,0.39191476
1418,스텐,1.1642728
1419,견고,1.6436734
1420,간단,1.4180093
1421,천,1.2873354
1422,날씨,1.1766671
1423,추워,1.0800442
1424,찢어질,1.4485183
1425,소자,0.7635093
1426,자,0.98638284
1427,깜짝,1.4630891
1428,놀랐,1.6341708
1429,박카스,0.056919124
1430,뚜껑,1.2895206
1431,커피,0.9494724
1432,덤,1.0602119
1433,봐서,1.4953182
1434,이틀,1.4079221
1435,심해진,0.05872796
1436,주일,1.6704822
1437,쓸지,1.0640132
1438,고민,1.4473634
1439,봐야겠어요,1.5413935
1440,뽑,1.2578112
1441,편리,1.5370376
1442,관절,0.67728287
1443,베이트,0.09299266
1444,사이,0.9250606
1445,이트,0.29159904
1446,옆구리,0.9788722
1447,등,0.8101316
1448,뭉쳐서,0.8072789
1449,굳,1.1741679
1450,고쳐서,0.72520345
1451,사업,1.8577609
1452,려면,1.0988795
1453,셔야,1.6787224
1454,될,1.3398906
1455,색도,1.3660207
1456,갈변,0.47263727
1457,사각,0.73679125
1458,호,0.5805046
1459,화이트,1.2555021
1460,신청,1.3110001
1461,났,1.2938843
1462,자체,1.2061428
1463,져,1.0219786
1464,긁힌,1.3553677
1465,방법,1.2411165
1466,봅니다,1.3078414
1467,아들,0.9802405
1468,따뜻,1.4670002
1469,졸,0.38651192
1470,섬유,1.0272743
1471,유연제,1.219595
1472,에겐,1.32307
1473,너무나,1.1727784
1474,100,1.1251594
1475,원,1.3142829
1476,동전,0.89926916
1477,솔직히,1.2136725
1478,부드러워,1.3090904
1479,씻기,1.3573543
1480,발바닥,1.1530437
1481,문질러,0.46761906
1482,뿐,1.0623032
1483,발전체,-0.092915855
1484,게으름,-0.20241177
1485,피우,-0.1829503
1486,려던,1.1161059
1487,꼼수,0.3124363
1488,부끄럽,0.24238405
1489,무조건,0.9419675
1490,곡,0.18811297
1491,해외,1.4130541
1492,조급,0.18149139
1493,기다리,1.3415682
1494,삼,0.90110284
1495,져요,1.3205552
1496,안시,0.47833553
1497,본,1.3105229
1498,아로니아,0.43886426
1499,진하,1.4112053
1500,씹히,1.1698536
1501,판매자,1.3839704
1502,에게,1.132668
1503,찍,1.1808342
1504,올려,1.0868467
1505,사은품,1.3427215
1506,조명,0.93151826
1507,환해서,0.32716173
1508,거울,1.1075225
1509,눈부시,-0.22476044
1510,양쪽,1.2574115
1511,접히,1.232566
1512,듭니다,1.6127028
1513,신기,1.240021
1514,새콤,1.193678
1515,음료수,0.7396164
1516,대용,1.3067627
1517,마시,1.2012317
1518,건강,1.1280804
1519,챙기,0.88802785
1520,베어링,0.46417728
1521,부러진,1.0451702
1522,됬,1.2962254
1523,꺼,1.1571593
1524,플라스틱,1.273386
1525,지남,0.33491272
1526,활,0.53770906
1527,들뜨,1.122814
1528,은색,0.8349
1529,인데요,0.9207255
1530,채워져,-0.16041899
1531,이걸,1.3109975
1532,휴,0.81266624
1533,답변,1.5290878
1534,드려요,1.7168255
1535,수납장,1.3229431
1536,기기,0.9277554
1537,소리나,0.6830496
1538,건가요,1.3070781
1539,항,0.698624
1540,촬영,0.78587043
1541,주세,1.0194496
1542,암막,1.264763
1543,탁월,0.98190075
1544,어두운,1.1649934
1545,그레,1.3808199
1546,팟,1.0787041
1547,때문,0.9954179
1548,음질,1.2097384
1549,통화,1.2676101
1550,느낌,1.1205673
1551,끊기,1.0735259
1552,피치,0.71067244
1553,낮,1.1492051
1554,들리,1.0634633
1555,흘러,1.157963
1556,스틱,0.87078166
1557,빵빵,1.2912719
1558,해져,0.5791289
1559,영물,-0.44632992
1560,변질,1.2013541
1561,아닌지,1.1965467
1562,겉,1.1638502
1563,까져,1.36829
1564,버려서,1.4653114
1565,그랬,1.5507094
1566,ㅡㄹ사용했ㅅ븨니다,-0.8027657
1567,향기,1.2025744
1568,주변,1.1997851
1569,한테,1.3193059
1570,허리,1.2880324
1571,지지,0.8236863
1572,좌우,0.98123366
1573,흐느적,0.4672345
1574,거립니다,0.72245663
1575,어떻게,1.3964245
1576,문자,1.3864031
1577,썪,1.3888081
1578,아보카도,0.8307737
1579,화장대,1.0172052
1580,직후,0.63234943
1581,두피,1.3599648
1582,약해,1.3805827
1583,보임,0.998622
1584,비해,1.3498533
1585,수납공간,1.6085341
1586,귓볼,0.18189073
1587,두꺼운,1.3529642
1588,성인,1.2105049
1589,눌렀,1.1248504
1590,뚫리,0.75611407
1591,귓속,0.22489883
1592,멈추,0.97635305
1593,여러,1.4116023
1594,시도,1.1805559
1595,귀,0.8716133
1596,상처,1.103901
1597,납니다,1.1545634
1598,형태,1.0658982
1599,유지,1.2775427
1600,상당히,1.2080427
1601,가방끈,0.57503754
1602,조여도,0.8370713
1603,틱,0.51642674
1604,건들,0.69920707
1605,풀려,1.5094126
1606,버림,1.0283494
1607,칼집,0.8841921
1608,소소,0.74436605
1609,누구,1.0052893
1610,절삭력,0.6402401
1611,지저분,1.2049158
1612,마법,0.5062837
1613,라탄,0.82630944
1614,장갑,1.1511323
1615,낀,0.93863106
1616,스마트폰,1.0024695
1617,터치,1.2509322
1618,제대로,1.3595356
1619,베개,1.3276377
1620,습니당,1.5977249
1621,더블,0.8739429
1622,기준,0.8743424
1623,적혀,1.0711097
1624,듀론,-0.5243287
1625,는다고,1.2758245
1626,12,1.2339139
1627,75,1.0235939
1628,텝,-0.14802146
1629,놨는데,1.1155798
1630,틀린,1.247005
1631,도데체,0.38823697
1632,어디,1.0131931
1633,부러져,1.2021577
1634,드립,0.47079143
1635,스무스,0.13962984
1636,누가,1.3836324
1637,밟,1.0439225
1638,하나같이,-0.39785486
1639,더럽,1.3684645
1640,욕실,1.2125428
1641,매트,1.1178544
1642,주방,1.2404592
1643,어도,1.2558553
1644,뽑히,1.0363052
1645,못하,1.2219087
1646,용기,1.3552523
1647,찌,0.7089134
1648,거기,0.99984926
1649,걸러,0.7294876
1650,냄비,1.0953127
1651,타,0.869584
1652,아깝,1.5213748
1653,이걸로,1.0377138
1654,네비,0.3346264
1655,멈춤,0.28405336
1656,현상,0.93738306
1657,지속,1.3344859
1658,발생,1.0526853
1659,카드,0.9850215
1660,본체,1.1229317
1661,꼽,1.1649994
1662,어려울,1.2646518
1663,버린,1.3241754
1664,셈,1.0695785
1665,ㄱ,0.8085381
1666,ㅈ,0.77329373
1667,ㅅ,0.81069106
1668,디,0.4497454
1669,ㅡㅂ,-0.17475724
1670,ㅇㄴ,0.3633779
1671,급,1.1707599
1672,ㄴ,0.5187132
1673,겄,0.79531854
1674,ㅊ극,-0.4830541
1675,ㅡㄱ,0.18518144
1676,ㅂ,0.839273
1677,ㅡㅂㅅㄱㅈ긘ㅅㅇㅌㄹㅆㅇ드ㅜㄴㅅ딕ㅂㅅㅂ,-0.59515077
1678,정보,0.95842004
1679,제공,0.6226712
1680,고시,0.43694264
1681,조국,0.34558862
1682,국산,1.2075803
1683,중국,1.1531928
1684,수정,1.420361
1685,콤,0.49393573
1686,솜,1.4183348
1687,소독,1.2885762
1688,친정,1.4289212
1689,럴줄알앗으면안삿네요,-0.536512
1690,입지,1.2640043
1691,짧아진,-0.24470702
1692,분명,0.80243564
1693,시킬,1.729626
1694,운,0.9855355
1695,내요,1.1769867
1696,닞고싶어서산건데,-0.40982997
1697,조회,1.3313013
1698,곸ㅋ그럼미리공지를해야지,-0.34591964
1699,보풀,1.5366379
1700,일어나,1.3338238
1701,디테일,1.3784848
1702,떨어집니다,1.2380394
1703,기스,1.4048909
1704,짝짝,0.67099565
1705,도색,0.9569996
1706,벗겨짐,0.9817343
1707,휘어짐,0.4802723
1708,등등,0.66193205
1709,끈끈,0.8147884
1710,밀려,1.174905
1711,궁금,1.097759
1712,개선,1.3439981
1713,철물점,0.91764045
1714,쫒아갓네요,-0.58996624
1715,경고,0.47959843
1716,휘,1.3801428
1717,온,1.2277266
1718,조립,1.5526633
1719,확실,1.1923581
1720,식기세척기,0.69552326
1721,전용,0.6883779
1722,설거지,1.4987893
1723,니당,1.2996308
1724,베송,0.5091004
1725,검,1.174233
1726,예쁨,0.71164215
1727,사과,1.1193426
1728,무엇,1.4866898
1729,손님,0.8584848
1730,데요,1.3102908
1731,사실,1.1985396
1732,투톤,0.43480867
1733,고름,0.26774657
1734,회색,1.3198782
1735,양면,0.9895351
1736,빠진,1.0329845
1737,희끗,-0.16077255
1738,바꿔야지,-0.45270562
1739,에휴,1.1266332
1740,오프라인,1.6480876
1741,매장,1.4455189
1742,글루,1.0441318
1743,되게,1.2119094
1744,착용감,1.6310476
1745,잪,-0.3881851
1746,쑬,0.17786519
1747,건식,0.306391
1748,다림,0.5159559
1749,씌,0.76535416
1750,우니,0.29693654
1751,한결,0.8954543
1752,수월,1.4409717
1753,빠릅니다,1.4126921
1754,가격대,1.5166848
1755,얼추,0.6905328
1756,까실까실,0.5233134
1757,프린팅,0.94541174
1758,조잡,1.3726444
1759,수고,1.3924986
1760,원단,1.3831245
1761,가재,0.23521915
1762,수건,1.2154642
1763,거칠,1.3150882
1764,들어올리,0.46423396
1765,비친다,-0.14314735
1766,왕,0.7251823
1767,복택,0.20961407
1768,배비,0.24676313
1769,아까워서,1.4783707
1770,레이어드,1.1666114
1771,한진,0.8909538
1772,광장,0.014848298
1773,당근,1.0327826
1774,김밥,0.55474263
1775,피클,0.34558812
1776,사서,0.8517092
1777,며,0.98667556
1778,특별히,1.3191863
1779,ㅓㅁ은콩함유도,-0.3752046
1780,머,0.73115855
1781,콩두,-0.44878894
1782,유라,0.22089839
1783,부,0.6323797
1784,눌,0.4507625
1785,일어서,0.5791354
1786,고양이,0.9539905
1787,어쩔,1.5798533
1788,헐렁,1.3392627
1789,홉니다,-0.35827455
1790,ㅐ닌네에에에ㅔ엥,-0.6567767
1791,그닥,1.2393686
1792,정,1.4304323
1793,편안,1.5292885
1794,ㅡㅋ진작살껄ㅠ,-0.62143284
1795,알로에,0.9492349
1796,단골,0.9331181
1797,쿠폰,1.0804762
1798,답니다,1.2248663
1799,평소,0.99591506
1800,대량,1.370841
1801,잘려,0.9340688
1802,못할,1.3581914
1803,바깥,0.81764656
1804,페인팅,0.37270406
1805,안쪽,1.2111768
1806,칠해져,0.3657409
1807,너덜너덜,1.393919
1808,해져요,0.8009256
1809,찢,1.231147
1810,번개,0.31461358
1811,확실히,1.0890102
1812,방,1.0303538
1813,보여요,1.3024381
1814,수동,0.7831057
1815,입력,0.4994671
1816,간혹,1.0460011
1817,증상,0.71551704
1818,야채,1.3370863
1819,든든,1.1765352
1820,예용,0.8669573
1821,혹시나,1.2986887
1822,줄기,0.8647386
1823,맛본다는,-0.40563142
1824,그릇,1.1497043
1825,뚝딱,1.1454366
1826,고마워,0.5097906
1827,거지,1.2788305
1828,엉뚱,1.0715117
1829,는지요,1.1096822
1830,기다려,1.3532219
1831,뺐,1.5188234
1832,유효,1.2095675
1833,2023,-0.09579991
1834,아무,1.2867539
1835,도움,1.1353673
1836,쓰레기통,1.4496207
1837,습니,1.0684057
1838,달라서,1.458442
1839,할까,1.5366489
1840,으려구요,1.7545992
1841,안경,1.154658
1842,원했,1.2781518
1843,기존,1.113887
1844,써왔,0.8352412
1845,실크,0.63695556
1846,모,0.6612962
1847,벨벳,0.5963103
1848,부들부들,1.5887523
1849,속눈썹,0.883138
1850,아님,0.9166399
1851,죽,1.16541
1852,생물,1.4574616
1853,찝찝,1.5962652
1854,보고,1.4134972
1855,볼게요,1.5903414
1856,유통,1.7667484
1857,기한,1.8717889
1858,로부터,0.872544
1859,18,1.0918804
1860,라는,1.0534601
1861,도대체,1.3847623
1862,ㅡ,1.0243586
1863,ㅡㄷㅈㅅㅈㄴㄷ긧ㄴㅅㅇㅂ,-0.38819748
1864,ㅣ,-0.05151418
1865,븑,-0.5438314
1866,ㄹ,0.48192862
1867,예상,1.540611
1868,쳤,0.6036566
1869,짭니다,0.64284885
1870,빨아들이,0.41594052
1871,거의,1.1572186
1872,다시피,1.0338887
1873,난다는,1.1317381
1874,휴지,1.1481532
1875,장농,0.7893149
1876,고장나,1.3928889
1877,화장실,1.1953638
1878,싹,0.9749224
1879,정리,1.4985896
1880,부착,1.2155975
1881,간편,1.591995
1882,젖병,1.318002
1883,일본,0.9809977
1884,불매,0.6200573
1885,하트,0.92436653
1886,벌,1.2066038
1887,래,0.28326192
1888,업,0.99785614
1889,동안,1.2702848
1890,여잔데,0.16729249
1891,힘쎈,-0.44642332
1892,맘놓,0.4361019
1893,무거워서,1.4296955
1894,진담,-0.29566878
1895,니깐,1.1598266
1896,적응,1.5437975
1897,초록색,0.9394285
1898,징그러워,0.4082821
1899,글고,0.93914217
1900,배숭,-0.33812857
1901,물론,1.1615047
1902,록스,0.41061518
1903,반절,0.63194954
1904,어이없,1.3089681
1905,타이트,1.4627693
1906,매,0.7273063
1907,잡아당기,0.6991269
1908,무거운,1.4976077
1909,적극,1.3230091
1910,어쩌,1.4831389
1911,괜한,0.7908768
1912,상하,1.1782123
1913,해줌,0.71127295
1914,왤케맛있어요,-0.63484836
1915,장난,1.1542666
1916,까끌,1.1871299
1917,펄,0.8753048
1918,화려,0.97352475
1919,스타일,1.0875275
1920,하이,0.4924855
1921,라이터,0.5951454
1922,우윳빛,-0.6499343
1923,분사,1.1769478
1924,력,1.3502434
1925,척,1.324244
1926,내부,1.125342
1927,넓,1.3764862
1928,마이,0.9092288
1929,쉐프,0.1694278
1930,푸짐,1.196137
1931,제작,1.3039191
1932,책상,1.4208298
1933,서랍장,1.4176595
1934,위,1.0246371
1935,덮,1.3560323
1936,수축,0.72410923
1937,요거,0.923493
1938,찍찍,1.3276038
1939,던데요,0.9179824
1940,뭍,1.2104561
1941,말라서,1.1636038
1942,커,0.79579324
1943,케누,-0.54704404
1944,녀,0.07271811
1945,뉴,-0.12905416
1946,니야,-0.45034584
1947,루,0.3997434
1948,메,0.6272277
1949,쟈,0.11578512
1950,융,0.35433555
1951,퐈이팅하게,-0.4591594
1952,알릴,-0.389589
1953,께,1.3234656
1954,핸드폰,1.2135612
1955,메모리,0.6447947
1956,든,0.89310056
1957,뜸,0.57492393
1958,기초,0.8346286
1959,탄탄히,-0.09015878
1960,홈,0.77512985
1961,쇼핑,1.1125792
1962,ㅓ,-0.2081766
1963,깅,-0.025441138
1964,다행,1.51544
1965,이름,0.76453483
1966,쪽팔려서,0.20783788
1967,데스크,0.2276345
1968,일체,0.962338
1969,출시,0.8008135
